,brand,name,image_url,rating_star,ratings,reviews,processor_brand,processor,generation,ram,ram_type,operating_system,rom,display,warranty,actual_price,discount_price,discount
503,Ultimus,Ultimus Neo Intel Core i3 10th Gen Neo - (8 GB/256 GB SSD/Windows 11 Home) NU14U3INT54BN-BK Thin and L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/0/q/9/ic525-thin-and-light-laptop-ultimus-original-imahft9ghgpbuyda.jpeg?q=70,4.2,11,2,Intel,Intel Core i3 Processor (10th Gen),10,8,DDR4,Windows 11 Operating System,256,,1,35999,22490,37
504,ASUS,"ASUS Vivobook S15 OLED Powered Copilot + PC, AI PC, Full Metal Body, Snapdragon X Plus - (16 GB/1 TB S...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/r/k/-original-imahcd9nz3jmjyqj.jpeg?q=70,4.1,28,3,Snapdragon,Snapdragon X Plus Processor,,16,LPDDR5X,Windows 11 Operating System,1,39.62,1,128990,75999,41
505,Lenovo,Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/y/q/-original-imahcd9ns7uphzua.jpeg?q=70,4.2,1849,140,Intel,Intel Core i5 Processor (12th Gen),12,8,DDR4,Windows 11 Operating System,512,39.62,2,85000,47399,44
506,Samsung,Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/l/v/-original-imahcd9jggredwvf.jpeg?q=70,4.5,9456,820,Intel,Intel Core i5 Processor (13th Gen),13,8,LPDDR4X,Windows 11 Operating System,512,39.62,1,78189,48990,37
507,Samsung,Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/y/6/-original-imahcd9h9ethbxaz.jpeg?q=70,4.5,4960,529,Intel,Intel Core i3 Processor (13th Gen),13,8,LPDDR4X,Windows 11 Operating System,512,39.62,1,57499,34990,39
508,HP,HP Pavilion AMD Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeFo...,https://rukminim2.flixcart.com/image/312/312/kbqu4cw0/computer/q/x/r/hp-original-imaftyzachgrav8f.jpeg?q=70,4.4,13604,1332,AMD,AMD Ryzen 5 Hexa Core Processor,,8,DDR4,Windows 10 Operating System,512,,1,70600,65899,6
509,DELL,DELL Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and Light La...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/s/9/inspiron-3520-thin-and-light-laptop-dell-original-imahfys2qpfbdwgp.jpeg?q=70,3.8,69,9,Intel,Intel Core i5 Processor (12th Gen),12,16,DDR4,Windows 11 Operating System,512,39.62,1,69000,49999,27
510,Acer,Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/u/a/-original-imahcd9hd8sfkypj.jpeg?q=70,4.2,3614,279,Intel,Intel Core i3 Processor (12th Gen),12,8,DDR4,Windows 11 Operating System,512,35.56,1,43000,24990,41
511,Acer,Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/i/0/-original-imahcfdf4x4zchpg.jpeg?q=70,4.3,402,32,Intel,Intel Core i5 Processor (13th Gen),13,16,DDR4,Windows 11 Operating System,512,35.56,1,66999,40990,38
512,DELL,DELL Intel Celeron Dual Core - (4 GB/256 GB SSD/4 GB EMMC Storage/Windows 10) 5470 ULTRA SLIM Thin and...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/u/v/dell-5470-ultra-slim-thin-and-light-laptop-dell-original-imah8hffzdagwrgz.jpeg?q=70,4.0,76,8,Intel,Intel Celeron Dual Core Processor,,4,DDR4,Windows 10 Operating System,256,35.56,1,35990,19990,44
513,DELL,"DELL Inspiron 15 3520 with Backlit Keyboard, Intel Core i5 12th Gen Core i5 - (16 GB/512 GB SSD/Window...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/a/r/inspiron-3520-laptop-dell-original-imahfue2pfmn3wkz.jpeg?q=70,4.1,549,39,Intel,Intel Core i5 Processor (12th Gen),12,16,DDR4,Windows 11 Operating System,512,,1,78900,51880,34
514,HP,HP 250 G9 Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) 250 G9 Thin and Light Lapt...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/d/n/245-g8-business-laptop-hp-original-imagykcscqsk5ppk.jpeg?q=70,4.1,55,2,Intel,Intel Celeron Dual Core Processor,,8,DDR4,Windows 11 Home Operating System,256,,1,28900,23999,16
515,MSI,MSI Modern 15 Intel Core i3 12th Gen Core i3 1215U - (8 GB/512 GB SSD/Windows 11 Home) MODERN 15 B12MO...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/p/y/modern-15-thin-and-light-laptop-msi-original-imah6xyyxyjgf79m.jpeg?q=70,4.7,3,0,Intel,Intel Core i3 Processor (12th Gen),12,8,LPDDR4X,Windows 11 Operating System,512,,1,49990,32990,34
516,Lenovo,Lenovo IdeaPad Slim 3 Next Gen AI PC WUXGA IPS Copilot + PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/j/c/-original-imahehrb5fvx8uuq.jpeg?q=70,,,,Qualcomm,Qualcomm Snapdragon X Processor,,16,LPDDR5X,Windows 11 Home Operating System,512,,1,93490,57990,37
517,ASUS,"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC Qualcomm Snapdra...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/g/d/-original-imahefyfyqwuhhga.jpeg?q=70,4.7,10,0,Qualcomm,Qualcomm Snapdragon X Processor,,16,LPDDR5X,Windows 11 Home Operating System,512,,1,92990,67990,26
518,ASUS,ASUS Vivobook 16 (2025) with Office 2024 + M365 Basic* Intel Core i9 13th Gen 13900H - (16 GB/512 GB S...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/1/t/x1605va-mb541ws-laptop-asus-original-imagznwsfy9tzayz.jpeg?q=70,,,,Intel,Intel Core i9 Processor (13th Gen),13,16,DDR4,Windows 11 Home Operating System,512,,1,104990,72890,30
519,HP,HP HP OmniBook 7 Aero (Previously Pavilion Aero) AMD Ryzen AI 7 Octa Core AI 7 350 - (16 GB/512 GB SSD...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/k/a/-original-imahd6xujqmzzhtj.jpeg?q=70,3.4,16,3,AMD,AMD Ryzen AI 7 Octa Core Processor,,16,LPDDR5X,Windows 11 Operating System,512,33.78,1,106308,84990,20
520,MOTOROLA,MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/q/l/-original-imahcyacqqquv9g4.jpeg?q=70,4.3,242,37,Intel,Intel Core 5 (Series 2) Processor,14,16,DDR5,Windows 11 Operating System,512,,1,93690,54990,41
521,DELL,DELL 14 Next Gen AI PC Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 11 Home) DB04250 2in1 2 in ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/d/y/-original-imahekvhbkhacyxf.jpeg?q=70,,,,Intel,Intel Core Ultra 5 Processor,,16,LPDDR5X,Windows 11 Operating System,512,35.56,1,102859,84990,17
522,Lenovo,Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/a/x/-original-imahcfd4m5s8vwfj.jpeg?q=70,4.3,326,41,Intel,Intel Core i5 Processor (12th Gen),12,16,DDR5,Windows 11 Operating System,512,39.62,1,131190,82990,36
523,Lenovo,Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home) 16IRL8 Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/x/l/-original-imahcd9c4hbt89yq.jpeg?q=70,4.2,331,22,Intel,Intel Core i7 Processor (13th Gen),13,16,LPDDR5,Windows 11 Operating System,1,40.64,1,125890,88799,29
524,ASUS,"ASUS Vivobook S14 OLED (2025), Copilot+PC, MSO 2024 + M365 Basic, AI PC, Metal Body, Intel Core Ultra ...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/7/i/-original-imahcd9zxfkbgze4.jpeg?q=70,4.3,6,0,Intel,Intel Core Ultra 5 Processor,,16,LPDDR5X,Windows 11 Home Operating System,512,,1,116990,86990,25
525,Acer,Acer Nitro V AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/h/6/-original-imahcd9bgy6gkaap.jpeg?q=70,4.2,235,22,AMD,AMD Ryzen 7 Octa Core Processor,,16,DDR5,Windows 11 Operating System,512,39.62,1,101999,82990,18
526,HP,HP Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0025TU Thin and Light Lapto...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/t/u/-original-imahdxrfymmfsjnv.jpeg?q=70,4.2,16,1,Intel,Intel Core i7 Processor (13th Gen),13,16,DDR4,Windows 11 Home Operating System,512,39.62,1,77507,65990,14
527,Acer,Acer Aspire 3 AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) A325-42 Thin and Light L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/m/l/-original-imahcd9zt99rekjd.jpeg?q=70,4.1,592,83,AMD,AMD Ryzen 3 Quad Core Processor,,8,DDR4,Windows 11 Operating System,512,39.62,1,44990,27000,39
528,DELL,DELL Latitude 3440 (2024) Intel Core i3 12th Gen 1215U - (32 GB/512 GB SSD/Windows 11 Pro) Latitude 34...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/e/u/latitude-3440-business-laptop-dell-original-imah86g9hye2jdeg.jpeg?q=70,4.8,5,0,Intel,Intel Core i3 Processor (12th Gen),12,32,DDR4,Windows 11 Operating System,512,35.56,1,74990,35690,52
529,HP,HP 14s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14s - dy5008TU Thin and Light ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/4/f/14s-dy5008tu-thin-and-light-laptop-hp-original-imah3bdtvahahjhq.jpeg?q=70,3.6,84,4,Intel,Intel Core i3 Processor (12th Gen),12,8,DDR4,Windows 11 Operating System,512,35.56,1,49509,34890,29
530,Acer,Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/u/a/-original-imahcd9hd8sfkypj.jpeg?q=70,4.2,3614,279,Intel,Intel Core i3 Processor (12th Gen),12,8,DDR4,Windows 11 Operating System,512,35.56,1,43000,24990,41
531,Samsung,Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/l/v/-original-imahcd9jggredwvf.jpeg?q=70,4.5,9456,820,Intel,Intel Core i5 Processor (13th Gen),13,8,LPDDR4X,Windows 11 Operating System,512,39.62,1,78189,48990,37
532,HP,HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0111TU Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/a/h/-original-imahcd9hd2uugmqj.jpeg?q=70,4.2,423,18,Intel,Intel Core i5 Processor (12th Gen),12,16,DDR4,Windows 11 Operating System,512,39.62,1,70502,49300,30
533,Colorful,Colorful Evol P-15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/c/3/-original-imahcyp7ztmg8nmq.jpeg?q=70,4.5,107,29,Intel,Intel Core i5 Processor (12th Gen),12,16,DDR5,Windows 11 Operating System,512,39.62,2,99999,63990,36
534,HP,HP Laptop Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5329TU Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/a/h/-original-imahcd9hd2uugmqj.jpeg?q=70,4.2,423,18,Intel,Intel Core i5 Processor (12th Gen),12,8,DDR4,Windows 11 Operating System,512,39.62,1,65387,49850,23
535,HP,HP Pavilion Intel Core i7 11th Gen 1195G7 - (16 GB/1 TB SSD/Windows 11 Home) 14-dv1029TU Thin and Ligh...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/3/x/-original-imagqgfzephchzyz.jpeg?q=70,4.2,6,0,Intel,Intel Core i7 Processor (11th Gen),11,16,DDR4,Windows 11 Operating System,1,,1,92110,66399,27
536,ASUS,ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ2325WS Th...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/j/z/-original-imahcd9nqjz6d3dp.jpeg?q=70,4.2,650,53,Intel,Intel Core i3 Processor (13th Gen),13,16,DDR4,Windows 11 Home Operating System,512,,1,56990,35990,36
537,Samsung,Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/y/6/-original-imahcd9h9ethbxaz.jpeg?q=70,4.5,4960,529,Intel,Intel Core i3 Processor (13th Gen),13,8,LPDDR4X,Windows 11 Operating System,512,39.62,1,57499,34990,39
538,HP,HP MSO 2024 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 15-fc0389AU Thin and Ligh...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/n/j/-original-imahc7gr7gvtdm4q.jpeg?q=70,4.0,25,1,AMD,AMD Ryzen 5 Hexa Core Processor,,16,DDR4,Windows 11 Home Operating System,512,,1,53267,43990,17
539,Acer,Acer Nitro 5 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/b/b/-original-imahcd9dyghxhtch.jpeg?q=70,4.5,463,54,Intel,Intel Core i7 Processor (12th Gen),12,16,DDR5,Windows 11 Operating System,512,39.62,1,135000,107990,20
540,Lenovo,Lenovo IdeaPad Slim 3 Next Gen AI PC WUXGA IPS Copilot + PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/j/c/-original-imahehrb5fvx8uuq.jpeg?q=70,,,,Qualcomm,Qualcomm Snapdragon X Processor,,16,LPDDR5X,Windows 11 Home Operating System,512,,1,93490,57990,37
541,Acer,Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/i/0/-original-imahcfdf4x4zchpg.jpeg?q=70,4.3,402,32,Intel,Intel Core i5 Processor (13th Gen),13,16,DDR4,Windows 11 Operating System,512,35.56,1,66999,40990,38
542,HP,HP Intel Intel Core i3 10th Gen 10110U - (8 GB/512 GB SSD/Windows 10 Home) 15s-DU1516TU Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/l/p/-original-imagp7pfjzskhwan.jpeg?q=70,4.3,1483,137,Intel,Intel Core i3 Processor (10th Gen),10,8,DDR4,Windows 10 Operating System,512,,1,47990,37990,20
543,HP,HP AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s-eq2305AU Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/d/r/-original-imahcd9cfrezjauu.jpeg?q=70,4.3,3676,266,AMD,AMD Ryzen 5 Hexa Core Processor,,16,DDR4,Windows 11 Operating System,512,39.62,1,56900,44500,21
544,Acer,Acer Nitro V AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/h/6/-original-imahcd9bgy6gkaap.jpeg?q=70,4.3,417,57,AMD,AMD Ryzen 7 Octa Core Processor,,16,DDR5,Windows 11 Operating System,512,39.62,1,87499,72990,16
545,MSI,MSI Sword 16 HX Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/x/s/-original-imahcd9j2afzyq3v.jpeg?q=70,4.7,198,18,Intel,Intel Core i7 Processor (14th Gen),14,16,DDR5,Windows 11 Operating System,1,40.64,2,139990,104990,25
546,ASUS,"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC Qualcomm Snapdra...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/g/d/-original-imahefyfyqwuhhga.jpeg?q=70,4.7,10,0,Qualcomm,Qualcomm Snapdragon X Processor,,16,LPDDR5X,Windows 11 Home Operating System,512,,1,92990,67990,26
547,Acer,Acer Aspire 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/f/x/-original-imahcd99qffuxkmz.jpeg?q=70,4.3,2000,159,Intel,Intel Core i3 Processor (13th Gen),13,8,DDR4,Windows 11 Operating System,512,35.56,1,49999,28990,42
548,HP,HP 240 G8 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Pro) 240 G8 Notebook,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/q/q/hp-240-g8-notebook-hp-original-imaggy794scx2nnk.jpeg?q=70,4.1,24,2,Intel,Intel Core i3 Processor (11th Gen),11,8,DDR4,Windows 11 Operating System,512,35.56,1,58820,30790,47
549,HP,HP Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5202TU Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/i/k/-original-imagykgqgwuttdgc.jpeg?q=70,4.3,103,9,Intel,Intel Core i5 Processor (12th Gen),12,8,DDR4,Windows 11 Operating System,512,39.62,1,59999,46900,21
550,MOTOROLA,MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/q/l/-original-imahcyacqqquv9g4.jpeg?q=70,4.3,242,37,Intel,Intel Core 5 (Series 2) Processor,14,16,DDR5,Windows 11 Operating System,512,,1,93690,54990,41
551,HP,HP Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0025TU Thin and Light Lapto...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/t/u/-original-imahdxrfymmfsjnv.jpeg?q=70,4.2,16,1,Intel,Intel Core i7 Processor (13th Gen),13,16,DDR4,Windows 11 Home Operating System,512,39.62,1,77507,65990,14
552,MSI,MSI Modern 14 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO Busine...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/l/r/-original-imahcd9pe9khahvz.jpeg?q=70,4.1,12,3,Intel,Intel Core i7 Processor (12th Gen),12,16,DDR4,Windows 11 Operating System,512,35.56,1,60990,45990,24
553,Lenovo,Lenovo Yoga Slim 6 WUXGA OLED Intel Core i5 13th Gen 13500H - (16 GB/1 TB SSD/Windows 11 Home) 14IRH8 ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/v/2/-original-imahcd9j4x8fbg8j.jpeg?q=70,4.4,376,42,Intel,Intel Core i5 Processor (13th Gen),13,16,LPDDR5X,Windows 11 Operating System,1,,1,114690,70990,38
554,HP,HP 255 G9 AMD Athlon Dual Core AMD Athlon Silver-3050U - (4 GB/256 GB SSD/DOS) 255 G9 Thin and Light L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/f/8/255-g8-notebook-hp-original-imagq6emcferpkfx.jpeg?q=70,4.0,1755,131,AMD,AMD Athlon Dual Core Processor,,4,DDR4,DOS Operating System,256,,1,27317,21190,22
555,Acer,Acer Extensa Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) EX 215-54/ EX 215-54-35...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/w/v/-original-imahcd9gnr4zeexb.jpeg?q=70,4.2,1223,111,Intel,Intel Core i3 Processor (11th Gen),11,8,DDR4,Windows 11 Operating System,512,39.62,1,43999,31000,29
556,Acer,Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/i/0/-original-imahcfdf4x4zchpg.jpeg?q=70,4.3,402,32,Intel,Intel Core i5 Processor (13th Gen),13,16,DDR4,Windows 11 Operating System,512,35.56,1,66999,40990,38
557,Samsung,Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/l/v/-original-imahcd9jggredwvf.jpeg?q=70,4.5,9456,820,Intel,Intel Core i5 Processor (13th Gen),13,8,LPDDR4X,Windows 11 Operating System,512,39.62,1,78189,48990,37
558,HP,HP 255 G9 840T7PA AMD Athlon Dual Core 3050U - (4 GB/256 GB SSD/DOS) 255 G8 Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/u/a/255-g8-notebook-hp-original-imagjhbj4jf3pjdy.jpeg?q=70,4.0,1755,131,AMD,AMD Athlon Dual Core Processor,,4,DDR4,DOS Operating System,256,39.62,1,32999,27990,15
559,ASUS,ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ322WS | X5...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/w/m/-original-imahcd9nedcay9ce.jpeg?q=70,4.3,9098,763,Intel,Intel Core i3 Processor (11th Gen),11,8,DDR4,Windows 11 Operating System,512,39.62,1,49990,32990,34
560,Samsung,Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/y/6/-original-imahcd9h9ethbxaz.jpeg?q=70,4.5,4960,529,Intel,Intel Core i3 Processor (13th Gen),13,8,LPDDR4X,Windows 11 Operating System,512,39.62,1,57499,34990,39
561,Acer,Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/u/a/-original-imahcd9hd8sfkypj.jpeg?q=70,4.2,3614,279,Intel,Intel Core i3 Processor (12th Gen),12,8,DDR4,Windows 11 Operating System,512,35.56,1,43000,24990,41
562,DELL,DELL Inspiron 5440 Intel Core i5 13th Gen 1334U - (16 GB/1 TB SSD/Windows 11 Home) Inspiron 5440 Thin ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/x/7/-original-imahcn9ht9d2hvss.jpeg?q=70,4.8,4,0,Intel,Intel Core i5 Processor (13th Gen),13,16,DDR5,Windows 11 Operating System,1,35.56,1,80699,65990,18
563,Acer,Acer Chromebook Intel Celeron Dual Core N4500 - (8 GB/64 GB EMMC Storage/Chrome OS) CB314-3H-C5QE/ CB3...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/0/5/-original-imagvrefuybuvbe5.jpeg?q=70,3.7,614,44,Intel,Intel Celeron Dual Core Processor,,8,LPDDR4X,Chrome Operating System,8,35.56,1,36999,19999,45
564,ASUS,"ASUS Vivobook 16X (2025) for Creator with Office 2024 + M365 Basic, Intel Core i5 12th Gen 12500H - (1...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/a/p/-original-imahcd9hshdy55aq.jpeg?q=70,4.1,777,81,Intel,Intel Core i5 Processor (12th Gen),12,16,DDR4,Windows 11 Home Operating System,512,,1,77990,63799,18
565,Lenovo,Lenovo V 14 (2025) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) V 14 Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/d/k/v-14-thin-and-light-laptop-lenovo-original-imah9ytuqshqmsnt.jpeg?q=70,4.2,5,0,AMD,AMD Ryzen 3 Quad Core Processor,,8,LPDDR5,Windows 11 Home Operating System,512,,1,62990,27990,55
566,Lenovo,Lenovo IdeaPad Slim 3 Next Gen AI PC WUXGA IPS Copilot + PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/j/c/-original-imahehrb5fvx8uuq.jpeg?q=70,,,,Qualcomm,Qualcomm Snapdragon X Processor,,16,LPDDR5X,Windows 11 Home Operating System,512,,1,93490,57990,37
567,ASUS,"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC Qualcomm Snapdra...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/g/d/-original-imahefyfyqwuhhga.jpeg?q=70,4.7,10,0,Qualcomm,Qualcomm Snapdragon X Processor,,16,LPDDR5X,Windows 11 Home Operating System,512,,1,92990,67990,26
